team_id,slug,rawscore,ranking_raw,league_slug,league_weight,rank
107581284487120142,six-karma,1.4888394956836284,0.8417385572581029,lla,1.1,0.9259124129839132
99566406332987990,the-chiefs,1.436163920573896,0.8391349250217476,lco,1.1,0.9230484175239224
109692071893352727,hell-pigs,-0.06371484442376417,0.7649993755752063,pcs,1.2,0.9179992506902475
98767991877340524,cloud9,-1.3197379415570072,0.702917049592236,lcs,1.3,0.9137921644699069
107575082591536093,entropiq,4.690717394459204,1,hitpoint_masters,0.9,0.9
106269804045322803,mega-bank-beyond-gaming,-0.41756033304800816,0.747509608848374,pcs,1.2,0.8970115306180488
107599485973747723,grypciocraft-esports,4.551547935493646,0.993121174492656,ultraliga,0.9,0.8938090570433904
99566408358330419,isurus,0.7532268452654349,0.8053789198719009,lla,1.1,0.8859168118590911
107251295460371069,team-secret,-0.7767920771137932,0.7297536119328515,vcs,1.2,0.8757043343194217
109828279319224248,mgn-box-esports,-0.784335674723264,0.7293807492944617,vcs,1.2,0.875256899153354
105504044166670507,unicorns-of-love-sexy-edition,4.104382681212118,0.9710188268941717,primeleague,0.9,0.8739169442047546
107423083507599175,vanir,3.9946079149019655,0.965592913276559,nlc,0.9,0.8690336219489032
99566408562477641,infinity,0.4425418012727469,0.79002247441862,lla,1.1,0.869024721860482
108573042084687884,team-whales,-1.1551944568311858,0.7110500546941626,vcs,1.2,0.8532600656329951
98767991954244555,gam-esports,-1.191380029595552,0.7092614852567333,vcs,1.2,0.8511137823080799
